 Average                 ," NO_
AJMER "," NO2_
AJMER "," NOX_
AJMER "," NH3_
AJMER "," SO2_
AJMER "," CO_
AJMER "," O3_
AJMER "," PM10_
AJMER "," PM2.5_
AJMER "," BENZ_
AJMER "," TOLUENE_
AJMER "," ETHYBEZ_
AJMER ", MP_XYLENE_AJMER ,"OXYLENE_
AJMER "," TEMP_
AJMER "," RH_
AJMER "," WS_
AJMER "," WD_
AJMER "," BP_
AJMER "," SR_
AJMER "," RG_
AJMER "
                  , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , mg/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , degreC , % , m/s , degre----- , mmHg , W/m2 , m m 
43706.916666666664,7.79,26.45,34.200000000000003,16.510000000000002,14.05,0.92,41.77,99.58,65.209999999999994,0.91,2.73,0.56000000000000005,0.54,0.69,27.36,86.97,1.46,226.78,732.63,33.82,0
43706.927083333336,9.92,24.15,34.07,16.190000000000001,14.05,0.95,42.01,107.82,72.510000000000005,1.0900000000000001,2.98,0.57999999999999996,0.64,0.73,27.38,85.32,0.51,235.03,731.83,33.81,0
43706.9375,8.2799999999999994,20.8,29.08,15.89,13.39,0.88,42.31,118.59,82.06,1.1599999999999999,3.17,0.78,1.1399999999999999,0.84,27.49,83.03,0.78,13.96,731.95,33.83,0
43706.947916666664,10.130000000000001,26.96,37.090000000000003,17.3,13.67,0.91,44.4,118.59,82.06,1.3,3.3,0.85,1.37,0.89,27.41,84.23,1.39,105.44,732,33.85,0
43706.958333333336,7.69,27.9,35.450000000000003,18.46,13.29,0.97,59.03,118.59,82.06,0.96,2.84,0.66,0.72,0.74,27.32,79.95,0.56999999999999995,168.17,731.71,34.130000000000003,0
43706.96875,7.4,24.69,31.77,20.34,13.62,0.86,72.150000000000006,112.74,74.95,1.23,3.28,0.65,0.86,0.8,27.54,76.59,1.18,197.57,732.03,34.799999999999997,0
43706.979166666664,8.91,26.1,35.01,23.34,15.11,0.79,69.12,105.09,65.22,1.2,2.56,0.59,0.53,0.68,27.43,78.56,1.4,191.88,732.1,34.69,0
43706.989583333336,7.61,23.46,31.08,20.2,16.79,0.79,64.77,105.09,65.22,0.8,2.37,0.56000000000000005,0.43,0.65,27.32,80.959999999999994,0.92,179.58,731.82,34.92,0
43707,9.5,19.559999999999999,29.06,18.93,15.68,0.7,63.3,105.09,65.22,0.72,2.56,0.56999999999999995,0.5,0.67,27.35,80.53,1.1499999999999999,225.5,731.86,35.1,0
43707.010416666664,10.050000000000001,18.39,28.44,18.170000000000002,14.01,0.39,62.7,104.64,53.93,0.7,2.59,0.56999999999999995,0.49,0.67,27.39,80.23,1.27,215.49,732.14,35.03,0
43707.020833333336,3.97,18.96,22.8,18.02,14.09,0.59,61.83,104.13,41.59,0.53,2.4900000000000002,0.56000000000000005,0.44,0.61,27.23,82.25,1.39,168.02,732.32,34.61,0
43707.03125,6.68,19.71,26.18,20.61,13.95,0.64,65.44,104.13,41.59,0.4,3.28,0.54,0.4,0.63,27.14,84.29,0.87,196.44,731.95,34.33,0
43707.041666666664,8.0500000000000007,20.13,28.19,20.84,13.35,0.7,67.34,104.13,41.59,0.4,2.42,0.54,0.38,0.63,26.92,86.42,1.06,182.04,732.2,34.270000000000003,0
43707.052083333336,5.94,17.91,23.54,19.39,13.17,0.64,68.59,101.08,43.41,0.39,2.4500000000000002,0.54,0.39,0.6,26.83,87.99,0.83,134.88999999999999,731.86,34.04,0
43707.0625,7.52,16.2,23.71,21.2,12.53,0.63,66.53,97.75,45.79,0.44,2.4300000000000002,0.54,0.37,0.63,26.9,87.53,0.36,164.78,732.02,34.29,0
43707.072916666664,7.34,16.97,24.32,21.13,12.39,0.65,67.98,97.75,45.79,0.4,2.37,0.5,0.37,0.62,26.78,88.97,1.2,117.62,731.55,34.200000000000003,0
43707.083333333336,5.23,18.690000000000001,23.91,20.059999999999999,12.38,0.62,66.28,97.75,45.79,0.39,2.41,0.53,0.39,0.63,26.8,87.85,0.97,57.58,731.76,34.99,0
43707.09375,6.76,15.18,21.93,21.57,12.61,0.61,65.010000000000005,92.15,44.96,0.32,2.37,0.5,0.37,0.63,26.9,87.95,1.22,127.18,731.92,34.590000000000003,0
43707.104166666664,8.8699999999999992,16.71,25.58,21.15,12.08,0.59,66.78,84.49,43.82,0.3,2.44,0.53,0.38,0.63,26.8,88.35,0.64,199.02,731.86,34.65,0
43707.114583333336,8.58,16.29,24.87,21.13,11.87,0.62,68.97,84.49,43.82,0.28000000000000003,2.39,0.52,0.36,0.6,26.8,88.26,1.43,128.06,731.88,34.369999999999997,0
43707.125,7.55,17.96,25.48,23.88,12.17,0.61,66.11,84.49,43.82,0.25,2.31,0.52,0.35,0.62,26.69,89.2,1.41,100.36,731.77,34.119999999999997,0
43707.135416666664,7.89,19.75,27.64,27.45,14.14,0.35,62.18,83.04,43.86,0.28000000000000003,2.3199999999999998,0.5,0.36,0.62,26.93,85.7,1.62,51.63,732.72,34.67,0
43707.145833333336,5.44,18.66,24.08,20.05,16.61,0.5,58.15,81.06,43.91,0.23,2.34,0.52,0.34,0.6,26.99,83.74,1.65,44.87,733.16,34.33,0
43707.15625,8.64,17.02,25.66,18.75,16.84,0.51,62.05,81.06,43.91,0.35,3.36,0.54,0.4,0.64,26.79,84.41,1.21,75.569999999999993,732.38,33.549999999999997,0
43707.166666666664,9.57,17.079999999999998,26.66,19.649999999999999,15.83,0.5,71,81.06,43.91,0.49,2.79,0.56999999999999995,0.44,0.65,26.73,84.67,1.52,40.409999999999997,732.32,33.99,0
43707.177083333336,10.130000000000001,20.16,30.3,21.09,15.06,0.52,82.62,73.69,41.63,0.45,2.65,0.57999999999999996,0.43,0.63,26.72,84.16,1.53,53.32,732.56,34.090000000000003,0
43707.1875,6.82,20.79,27.37,20.36,14.22,0.54,87.11,65.63,38.909999999999997,0.44,2.69,0.57999999999999996,0.44,0.6,26.76,83.33,1.94,31.08,733.56,34.380000000000003,0
43707.197916666664,7.13,19.34,26.37,18.66,13.8,0.63,87.49,65.63,38.909999999999997,0.43,2.65,0.56000000000000005,0.31,0.63,26.74,83.88,1.67,40.020000000000003,733.08,34.159999999999997,0
43707.208333333336,8.68,15.55,24.23,19.11,13.76,0.61,81.62,65.63,38.909999999999997,0.74,2.82,0.56000000000000005,0.4,0.64,26.61,84.61,1.88,26.71,733.52,34.299999999999997,0
43707.21875,8.18,12.09,20.27,19.13,13.63,0.55000000000000004,76.790000000000006,77.77,46.52,1.22,3.02,0.57999999999999996,0.43,0.65,26.58,84.42,1.5,24.61,732.72,33.92,0
43707.229166666664,7.35,13.83,21.18,18.989999999999998,13.13,0.56999999999999995,72.260000000000005,91.03,56.93,1.05,3.06,0.57999999999999996,0.45,0.64,26.41,86.06,1.21,40.01,731.93,33.54,0
43707.239583333336,9.85,17.28,27.14,18.71,13.21,0.62,71.97,91.03,56.93,0.72,3,0.56000000000000005,0.43,0.65,26.3,87.48,0.93,88.68,731.78,33.76,0
43707.25,7.56,18.72,26.28,18.899999999999999,13.38,0.79,70.14,91.03,56.93,0.61,2.95,0.55000000000000004,0.42,0.65,26.14,88.84,0.81,97.81,731.87,34.58,0
43707.260416666664,9.91,22.73,32.64,17.89,13.68,0.36,66.97,93.71,49.83,0.81,3.26,0.56000000000000005,0.48,0.68,26.29,87.12,1.36,28.1,732.49,39.17,0
43707.270833333336,7.13,26.56,33.69,19.600000000000001,15.12,0.7,66.02,97.21,41.73,1.23,3.9,0.6,0.71,0.75,26.49,85.17,1.1200000000000001,82.98,731.93,48.86,0
43707.28125,6.23,25.84,32.07,24.96,16.64,0.62,64.55,97.21,41.73,0.88,5.92,0.6,0.67,0.74,26.63,85.9,1.53,240.47,732.22,59.52,0
43707.291666666664,9.4600000000000009,20.89,30.22,22.51,18.68,0.68,60.57,97.21,41.73,0.71,3.87,0.56999999999999995,0.61,0.73,26.77,86,1.47,219.01,732.15,73.45,0
43707.302083333336,8.51,19.309999999999999,27.82,18.8,17.649999999999999,0.69,57.74,89.69,35.479999999999997,0.67,3.4,0.56000000000000005,0.52,0.68,27.13,84.37,0.71,195.99,731.99,82.69,0
43707.3125,6.26,20.54,26.72,18.28,15.76,0.66,58.49,79.39,28.64,0.81,3.69,0.57999999999999996,0.61,0.72,27.45,82.36,1.52,153.79,732.6,128.07,0
43707.322916666664,9.56,21.29,30.8,19.84,14.98,0.56999999999999995,59.32,79.39,28.64,0.82,3.77,0.59,0.64,0.74,27.93,80.88,0.88,123.49,732.48,170.3,0
43707.333333333336,9.26,21.3,30.41,20.16,14.38,0.55000000000000004,67.09,79.39,28.64,0.89,3.72,0.57999999999999996,0.61,0.71,28.05,80.989999999999995,1.34,189.04,732.62,149.06,0
43707.34375,9.17,22.48,31.65,20.260000000000002,13.74,0.65,73.150000000000006,89.25,34.840000000000003,0.87,3.69,0.57999999999999996,0.56000000000000005,0.71,28.51,79.13,1.51,172.22,733.03,221.57,0
43707.354166666664,10.19,21.45,31.64,22.14,13.37,0.7,74.11,100.52,42.96,1.08,3.58,0.56000000000000005,0.49,0.68,29.47,73.03,0.83,63.26,732.26,255.16,0
43707.364583333336,7.95,18.809999999999999,26.25,21.18,13.06,0.68,79.290000000000006,100.52,42.96,1.1000000000000001,3.82,0.56000000000000005,0.53,0.68,29.51,71.19,0.66,91.94,732.85,233.3,0
43707.375,9.3800000000000008,16.52,25.9,20.47,13.42,0.76,76.69,100.52,42.96,0.86,3.65,0.56000000000000005,0.49,0.67,30.11,70.180000000000007,0.56000000000000005,142.1,732.49,267.51,0
43707.385416666664,4.9800000000000004,15.66,20.59,18.93,14.08,0.41,71.95,95.09,39.340000000000003,0.54,3.3,0.54,0.42,0.61,30.17,69.3,1.1200000000000001,175.71,733.07,333.17,0
43707.395833333336,10.63,13.49,24.12,19.559999999999999,14.67,0.63,72.84,89.42,35.21,0.61,3.54,0.54,0.44,0.66,30.64,68.37,0.41,263.13,732.93,336.93,0
43707.40625,8.0399999999999991,16.41,24.34,21.04,14.42,0.67,76.319999999999993,89.42,35.21,0.46,4.3499999999999996,0.5,0.38,0.61,31.25,66.650000000000006,0.92,137.32,732.75,366.32,0
43707.416666666664,6.49,17.32,23.8,17.670000000000002,15.01,0.63,73.08,89.42,35.21,0.47,2.77,0.53,0.39,0.63,31.25,66.36,1.6,181.09,733.51,445.52,0
43707.427083333336,5.81,16.690000000000001,22.32,19.850000000000001,17.14,0.61,67.86,91.94,33.299999999999997,0.61,2.78,0.54,0.41,0.65,31.63,64.650000000000006,1.18,240.4,732.58,391.7,0
43707.4375,7.73,18.47,26.14,25.05,20.309999999999999,0.53,61.88,95.23,31.21,0.65,1.66,0.54,0.41,0.61,32.43,63.12,0.89,90.41,732.88,391.48,0
43707.447916666664,8.56,15.48,24.03,18.68,24.81,0.48,62.17,95.23,31.21,0.49,1.27,0.53,0.37,0.63,32.26,63.94,1.45,57.37,733.76,446.29,0
43707.458333333336,6.61,15.17,21.66,14.5,27.85,0.39,62.61,95.23,31.21,0.55000000000000004,1.56,0.56000000000000005,0.42,0.65,32.29,63.5,1.6,173.06,733.98,484.98,0
43707.46875,8.0399999999999991,12.25,20.29,15.45,28.05,0.31,63.39,85.04,35.58,0.62,1.48,0.56000000000000005,0.43,0.65,31.9,65.92,1.65,168.77,733.66,371.48,0
43707.479166666664,6.55,12.34,18.64,15.38,27.63,0.36,64.03,71.09,41.29,0.6,1.1299999999999999,0.54,0.38,0.63,32.5,62.87,1.48,125,733.9,466.97,0
43707.489583333336,7.52,12.26,19.78,15.16,27.02,0.37,65.94,71.09,41.29,0.6,1.05,0.52,0.36,0.6,32.89,60.91,1.02,152.88999999999999,733.29,420.82,0
43707.5,6.31,12.45,18.72,15.17,25.24,0.39,78.38,71.09,41.29,0.52,1.06,0.5,0.36,0.62,32.74,60,0.97,181.15,733.49,484.85,0
43707.510416666664,7.32,9.2200000000000006,16.37,14.34,14.6,0.17,92.47,65.260000000000005,47.28,0.37,1.01,0.5,0.34,0.62,33.630000000000003,55.73,0.87,256.26,733.21,638.17999999999995,0
43707.520833333336,6.5,10.79,16.63,13.68,11.43,0.47,99.47,58.89,55.11,0.33,1.01,0.53,0.35,0.62,33.96,55.95,1.52,271.64,734.27,591.61,0
43707.53125,9.68,11.14,20.38,14.46,9.41,0.44,101.29,58.89,55.11,0.23,1.94,0.5,0.33,0.62,34.18,56.29,1.06,271.74,733.73,623.44000000000005,0
43707.541666666664,7.8,11.17,18.96,12.92,7.96,0.38,99.81,58.89,55.11,0.28000000000000003,1.47,0.5,0.3,0.6,34.24,57.08,1.05,244.18,734.36,608.49,0
43707.552083333336,7.03,10.26,17.29,14.04,6.74,0.39,101.62,72.349999999999994,63.02,0.33,1.22,0.52,0.34,0.6,34.369999999999997,56.45,0.76,170.95,733.52,318.93,0
43707.5625,8.11,9.9600000000000009,17.84,13.98,5.79,0.38,92.88,87.07,71.66,0.24,1.42,0.53,0.34,0.61,34.15,56.85,0.23,142.74,733.36,466.13,0
43707.572916666664,5.88,10.210000000000001,16.03,13.27,5.63,0.39,86.32,87.07,71.66,0.23,2.13,0.56000000000000005,0.4,0.64,34.03,57.22,0.89,170.7,734.53,537.16999999999996,0
43707.583333333336,8.52,13,21.52,19.77,6.62,0.36,79.31,87.07,71.66,0.18,1.4,0.52,0.34,0.6,34.020000000000003,56.78,1.07,143.6,734.69,454.99,0
43707.59375,7.87,11.75,19.62,21.28,10.58,0.47,69.84,90.18,59.52,0.2,1.52,0.52,0.35,0.6,33.880000000000003,58.99,1.7,78.510000000000005,734.97,435.49,0
43707.604166666664,5.47,10.64,16.07,15.57,10.26,0.54,65.08,94.43,43.64,0.19,1.57,0.52,0.34,0.61,34.14,54.97,1.56,88.02,735.2,539.61,0
43707.614583333336,6.61,9.43,15.79,15.31,8.25,0.56999999999999995,62.84,94.43,43.64,0.18,1.54,0.5,0.34,0.61,34.47,55.2,1.42,93.58,734.58,446.31,0
43707.625,7.92,11.62,19.53,16,5.54,0.63,64.150000000000006,94.43,43.64,0.15,1.52,0.5,0.32,0.6,33.979999999999997,54.97,1.03,154.85,734.11,345.27,0
43707.635416666664,9.17,11.2,20.38,15.88,12.94,0.38,63.36,84.89,37.89,0.16,1.59,0.51,0.33,0.6,34.07,54.47,1.36,123.24,734.78,217.91,0
43707.645833333336,8.39,7.67,16.059999999999999,17.18,13.48,0.45,63.32,71.83,30.02,0.17,1.65,0.5,0.34,0.6,34.369999999999997,51.61,0.56999999999999995,183.63,734.27,449.87,0
43707.65625,11.14,7.96,19.11,17.239999999999998,13.39,0.43,65.48,71.83,30.02,0.19,3.62,0.52,0.36,0.62,34.700000000000003,50.65,1.31,188.27,734.3,426.31,0
43707.666666666664,7.34,8.77,16.11,17.78,13.16,0.41,69.430000000000007,71.83,30.02,0.13,1.78,0.5,0.31,0.61,34.74,50.92,0.87,169.83,733.47,273.42,0
43707.677083333336,7.16,7.42,14.57,16.13,12.95,0.4,69.11,65.42,27.11,0.14000000000000001,1.75,0.5,0.33,0.6,34.090000000000003,52.28,1.33,199.02,733.4,124.8,0
43707.6875,9.7799999999999994,8.57,18.309999999999999,16.510000000000002,12.91,0.42,67.48,58.42,23.79,0.12,1.22,0.5,0.33,0.6,33.72,55.53,1.26,224.63,734.39,213.53,0
43707.697916666664,8.75,10.84,19.59,16,12.73,0.47,67.52,58.42,23.79,0.16,1.07,0.5,0.35,0.6,34.119999999999997,54.88,1.1299999999999999,230.93,733.66,258.32,0
43707.708333333336,9.6999999999999993,9.09,18.440000000000001,16.670000000000002,12.88,0.47,69.099999999999994,58.42,23.79,0.25,1.29,0.53,0.35,0.61,33.92,56.17,1.85,257.63,734.69,214.18,0
43707.71875,7.52,13.26,20.56,17.010000000000002,13.11,0.56000000000000005,67.010000000000005,55.14,26.83,0.3,1.48,0.5,0.35,0.62,33.76,56.6,1.32,219.51,734.12,195.64,0
43707.729166666664,7.52,9.5,17.02,17.84,12.95,0.55000000000000004,66.05,51.71,30.01,0.2,1.42,0.5,0.33,0.61,33.82,54.92,1.08,216.29,733.42,151.35,0
43707.739583333336,7.25,11.89,19.07,19.100000000000001,14.87,0.55000000000000004,55.05,51.71,30.01,0.28000000000000003,1.56,0.53,0.37,0.62,33.58,55.73,1.6,266.20999999999998,733.46,123.55,0
43707.75,7.81,12.95,20.75,11.06,18.36,0.56000000000000005,42.46,51.71,30.01,0.23,1.47,0.5,0.36,0.6,33.61,55.06,1.32,230.79,732.73,91.35,0
43707.760416666664,5.66,15.59,21.14,5.64,17,0.25,39.54,50.29,32.11,0.28999999999999998,1.75,0.54,0.39,0.63,33.36,56.79,1.42,262.91000000000003,732.82,58.6,0
43707.770833333336,9.7899999999999991,15.6,25.39,6.23,12.7,0.72,42.04,48.35,34.979999999999997,0.37,1.65,0.55000000000000004,0.4,0.64,32.75,58.46,1.78,244.65,733.73,52.08,0
43707.78125,7.66,14.92,22.57,8.98,11.66,0.69,61.25,48.35,34.979999999999997,0.47,3.27,0.56000000000000005,0.5,0.68,32.46,58.69,1.74,272.04000000000002,733.37,44.31,0
43707.791666666664,8.36,20.28,28.62,9.75,10.68,0.85,78.31,48.35,34.979999999999997,0.47,2.5099999999999998,0.56000000000000005,0.54,0.69,32.299999999999997,60.61,1.28,254.11,732.45,31.9,0
43707.802083333336,5.2,26.08,31.23,8.66,9.77,1,87.38,55.26,37.76,0.56000000000000005,2.46,0.56000000000000005,0.52,0.69,31.98,62.46,1.51,226.02,732.63,30.36,0
43707.8125,4.04,24.63,28.61,7.34,9.16,0.99,82.43,64.290000000000006,40.93,0.99,3.13,0.59,0.72,0.76,31.92,62.98,1.47,270.17,732.38,31.76,0
43707.822916666664,7.12,21.4,28.19,8.01,8.99,0.93,73.69,64.290000000000006,40.93,1.1499999999999999,3.97,0.65,1.22,0.96,31.84,64,0.99,322.88,732.12,32.340000000000003,0
43707.833333333336,12.24,26.63,38.869999999999997,9.16,8.92,1.29,69.25,64.290000000000006,40.93,1.26,3.69,0.64,1.05,0.87,31.36,67.69,1.07,91.71,731.65,31.98,0
43707.84375,14.68,39.520000000000003,54.2,10.15,9.2899999999999991,1.8,66.48,78.2,55.5,1.35,3.71,0.63,1.02,0.89,31.04,69.319999999999993,0.62,59.34,731.94,32.82,0
43707.854166666664,7.99,30,37.97,8.3000000000000007,8.84,1.34,61.36,93.41,71.44,2.21,5.29,0.76,1.91,1.23,31,68.900000000000006,0.76,61.43,731.67,33.32,0
43707.864583333336,11.05,26.07,37.130000000000003,8.9499999999999993,8.8699999999999992,1.19,56.19,93.41,71.44,2.73,7.03,0.96,2.95,1.68,30.92,69.599999999999994,1.26,40.68,731.94,33.770000000000003,0
43707.875,13.12,34.69,47.81,9.77,8.99,1.37,62.99,93.41,71.44,1.81,6.12,0.76,1.97,1.25,30.52,71.92,1.33,141,731.63,33.26,0
43707.885416666664,12.95,41.41,54.36,12.7,12.2,0.31,69,104.6,71.84,1.36,5.0599999999999996,0.67,1.45,1.04,30.3,73.56,1.37,67.55,731.85,33.97,0
43707.895833333336,7.6,26.74,34.340000000000003,13.7,16.29,1.01,58.12,117.38,72.36,1.72,5.71,0.79,2.02,1.25,30.41,72.099999999999994,1.52,49.25,732.16,34.49,0
43707.90625,7.65,21.84,29.49,9.69,16.600000000000001,0.86,50.12,117.38,72.36,2.0699999999999998,7.5,0.87,2.57,1.5,30.38,72.209999999999994,1.02,329.87,732.23,35.090000000000003,0
43707.916666666664,7.76,17.54,25.28,8.89,14.58,0.76,46.39,117.38,72.36,1.08,4.75,0.67,1.37,1.01,30.2,73.31,0.96,318.05,732.28,34.520000000000003,0
43707.927083333336,8.26,17.29,25.54,9.32,13.24,0.73,45.39,102.32,60.55,0.75,3.99,0.61,0.92,0.84,30.02,74.040000000000006,1.08,350.88,732.02,34.58,0
43707.9375,7.57,21.5,29.06,9.24,12.12,0.76,47.05,81.709999999999994,44.39,0.69,3.57,0.57999999999999996,0.69,0.75,29.95,74.25,1.26,34.67,732.08,34.43,0
43707.947916666664,6.43,22.78,28.89,7.46,11.67,0.8,51.06,81.709999999999994,44.39,0.59,3.4,0.56999999999999995,0.62,0.73,29.84,75.739999999999995,1.1399999999999999,214.49,731.81,34.28,0
43707.958333333336,9.9700000000000006,23.71,33.68,9.4499999999999993,11.41,0.9,49.02,81.709999999999994,44.39,0.54,3.25,0.56000000000000005,0.56999999999999995,0.69,29.91,75.34,1.41,272.41000000000003,732.23,34.86,0
43707.96875,7.32,17.71,25.03,9.08,11.43,0.69,46.83,87.12,43.47,0.7,3.72,0.59,0.72,0.75,29.78,76.36,0.77,27.18,732.39,34.630000000000003,0
43707.979166666664,6.88,20.51,27.24,9.82,10.83,0.66,49.73,94.2,42.48,0.79,4.08,0.61,0.83,0.79,29.47,78.209999999999994,0.91,357.35,732.29,34.700000000000003,0
43707.989583333336,8.89,17.21,26.09,9.57,10.79,0.69,60.64,94.2,42.48,0.61,3.3,0.56000000000000005,0.56999999999999995,0.7,29.52,78.19,0.5,97.33,731.65,34.5,0
43708,5.35,17.93,23.13,8.33,11.02,0.7,61.88,94.2,42.48,0.63,3.22,0.56000000000000005,0.52,0.68,29.28,80.02,0.98,83.36,731.91,34.58,0
43708.010416666664,13.43,23.73,37.159999999999997,10.42,12.54,0.41,55.83,91.15,43.13,0.74,3.19,0.55000000000000004,0.5,0.68,29.1,81.239999999999995,1.1200000000000001,218.47,731.87,34.65,0
43708.020833333336,6.36,25.77,31.96,9.86,14.89,0.72,53.17,87.82,43.98,0.7,3.27,0.56000000000000005,0.53,0.68,29.05,81.77,0.61,123.02,731.8,34.630000000000003,0
43708.03125,9.57,23.96,33.53,9.67,14.75,0.81,57.52,87.82,43.98,0.84,4.1900000000000004,0.57999999999999996,0.61,0.72,28.84,83.15,0.86,22.02,731.54,34.590000000000003,0
43708.041666666664,8.89,23.64,32.53,12.22,15.28,0.78,56.27,87.82,43.98,0.99,3.68,0.61,0.65,0.72,28.79,83.83,0.98,113.31,731.58,34.61,0
43708.052083333336,7.5,21.44,28.94,13.45,17.47,0.72,50.67,97.53,43.15,0.86,3.53,0.6,0.6,0.71,28.72,84.01,0.27,326.94,731.69,34.53,0
43708.0625,8.83,19.829999999999998,28.66,7.6,18.66,0.69,46.89,110.23,42.01,0.77,3.34,0.6,0.56999999999999995,0.69,28.9,80.739999999999995,1.34,40.18,732.01,35.25,0
43708.072916666664,8.5,17.510000000000002,25.94,8.2200000000000006,19.16,0.65,51.68,110.23,42.01,0.74,3.31,0.61,0.57999999999999996,0.7,28.9,80.52,0.25,196.65,731.98,34.700000000000003,0
43708.083333333336,9,20.29,29.3,7.86,18.850000000000001,0.64,61.14,110.23,42.01,0.63,3.1,0.56000000000000005,0.48,0.66,28.49,84.48,1.31,120.39,732.08,34.31,0
43708.09375,8.93,19.95,28.88,7.92,18.23,0.55000000000000004,69.75,97.27,46.95,0.56999999999999995,3.19,0.56000000000000005,0.5,0.67,28.37,83.83,1.5,62.77,732.04,34.520000000000003,0
43708.104166666664,9.0399999999999991,18.07,27.11,7.08,17.21,0.57999999999999996,76.53,79.540000000000006,52.35,0.72,3.42,0.57999999999999996,0.57999999999999996,0.7,28.39,84.55,1.35,120.18,731.89,34.42,0
43708.114583333336,9.09,22.89,31.9,8.24,16.96,0.64,78.98,79.540000000000006,52.35,0.46,2.86,0.54,0.43,0.61,28.63,84.07,1.9,68.03,733.56,35.22,0
43708.125,7.37,19.100000000000001,26.41,7.3,17.05,0.66,80.69,79.540000000000006,52.35,0.43,2.81,0.55000000000000004,0.42,0.64,28.66,83.94,1.69,67.14,733.08,34.619999999999997,0
43708.135416666664,12.38,15.49,27.87,7.9,15.42,0.38,79.36,80.52,57.63,0.51,3.05,0.55000000000000004,0.44,0.65,28.37,85.48,1.48,107.42,732.6,33.94,0
43708.145833333336,10.99,13.46,24.39,7.67,14.82,0.56999999999999995,76.95,81.599999999999994,63.4,0.66,3.03,0.55000000000000004,0.42,0.65,28.15,86.68,1.56,136.06,732.15,33.799999999999997,0
43708.15625,6.44,17.100000000000001,23.43,6.95,14.73,0.65,76.7,81.599999999999994,63.4,0.61,4.1100000000000003,0.55000000000000004,0.43,0.64,27.95,88.11,1.27,131.32,732,33.9,0
43708.166666666664,7.89,11.22,19.11,6.88,14.56,0.65,73.53,81.599999999999994,63.4,0.51,3.37,0.55000000000000004,0.42,0.64,27.84,88.83,1.26,145.43,731.87,34.200000000000003,0
43708.177083333336,8.2200000000000006,18.010000000000002,26.07,5.68,14.33,0.67,68.77,82.61,64.930000000000007,0.53,3.49,0.56000000000000005,0.43,0.64,27.86,88.46,1.35,33.590000000000003,731.74,34.369999999999997,0
43708.1875,11.07,17.559999999999999,28.63,6.73,14.27,0.63,68.31,83.71,67.03,0.59,3.63,0.54,0.41,0.64,27.95,86.56,0.73,35.93,731.75,34.5,0
43708.197916666664,10.29,22.41,32.69,12.11,15.68,0.6,60.15,83.71,67.03,0.56000000000000005,3.71,0.55000000000000004,0.42,0.65,27.8,87.65,1.36,223.09,732.21,34.200000000000003,0
43708.208333333336,8.24,21.64,29.85,10.01,17.13,0.6,52.77,83.71,67.03,0.51,3.37,0.54,0.41,0.64,27.73,89.57,1.29,212.4,732.23,34.43,0
43708.21875,10.68,24.06,34.74,8.7200000000000006,16.170000000000002,0.66,47.78,78,55.13,0.42,3.39,0.55000000000000004,0.43,0.64,27.54,91.43,0.96,161.37,732.01,34.28,0
43708.229166666664,17.010000000000002,21.64,38.64,10,14.23,0.63,47.02,70.180000000000007,41.52,0.49,4.45,0.55000000000000004,0.43,0.64,27.4,92.6,1.24,123.08,731.86,34.42,0
43708.239583333336,14.2,23.88,38.08,9.4600000000000009,13.65,0.69,46.88,70.180000000000007,41.52,0.65,5.12,0.56000000000000005,0.45,0.61,27.25,94.22,1.62,143.79,732.18,34.67,0
43708.25,20.47,20.85,41.32,8.64,13.34,0.68,46.02,70.180000000000007,41.52,0.91,5.92,0.56999999999999995,0.49,0.68,27.19,95.15,1.05,145.12,731.84,35.31,0
43708.260416666664,24.52,23.23,47.75,9.34,13.94,0.3,46.1,87.02,47.4,0.88,6.77,0.57999999999999996,0.56000000000000005,0.7,27.21,95.31,0.83,128.11000000000001,731.91,39.450000000000003,0
43708.270833333336,13.31,22.61,35.93,8.68,13.77,0.76,51.03,110.07,53.83,0.96,7.71,0.57999999999999996,0.55000000000000004,0.69,27.35,92.17,1.02,18.239999999999998,731.74,49.01,0
43708.28125,10.65,16.3,26.95,9.61,13.46,0.86,54.33,110.07,53.83,0.94,9.35,0.6,0.74,0.78,27.87,86.38,0.91,33.74,731.77,61.95,0
43708.291666666664,11.15,21.61,32.75,9.39,13.28,0.94,50.38,110.07,53.83,1.33,5.89,0.57999999999999996,0.62,0.74,28.6,82.83,1.07,124.15,732.2,88.34,0
43708.302083333336,13.8,27.8,41.6,9.44,13.44,1.17,46.11,107.88,51.73,2.36,3.92,0.56000000000000005,0.56000000000000005,0.71,28.98,81.42,1.6,72.930000000000007,732.8,118.03,0
43708.3125,12.39,31.33,43.72,9.58,12.78,1.02,42.04,105.39,48.97,1.95,4.33,0.59,0.67,0.76,29.16,80.33,1.98,71.37,733.88,145.88,0
43708.322916666664,8.43,25.51,33.94,11.01,13.05,0.93,43.79,105.39,48.97,1.78,4.51,0.62,0.83,0.8,29.37,79.05,1.87,77.53,733.79,176.66,0
43708.333333333336,8.5399999999999991,21.76,30.3,10.119999999999999,13.16,0.9,42.88,105.39,48.97,1.3,4.2,0.6,0.72,0.76,29.84,76.73,1.85,71.790000000000006,733.81,204.23,0
